Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
4;14;070;070;070051;70051;Petacciato;;CB;0;0;3638;2011;35,4006;2016;3820;2016
4;14;070;070;070052;70052;Petrella Tifernina;;CB;0;0;1206;2011;26,5154;2016;1161;2016
4;14;070;070;070053;70053;Pietracatella;;CB;0;0;1433;2011;50,2809;2016;1340;2016
4;14;070;070;070054;70054;Pietracupa;;CB;0;0;228;2011;10,0789;2016;217;2016
4;14;070;070;070055;70055;Portocannone;;CB;0;0;2549;2011;13,1136;2016;2504;2016
4;14;070;070;070056;70056;Provvidenti;;CB;0;0;122;2011;14,0324;2016;117;2016
4;14;070;070;070057;70057;Riccia;;CB;0;0;5403;2011;70,0393;2016;5164;2016
4;14;070;070;070058;70058;Ripabottoni;;CB;0;0;544;2011;31,9604;2016;507;2016
4;14;070;070;070059;70059;Ripalimosani;;CB;0;0;2972;2011;33,8270;2016;3143;2016
4;14;070;070;070060;70060;Roccavivara;;CB;0;0;840;2011;21,0439;2016;799;2016
4;14;070;070;070061;70061;Rotello;;CB;0;0;1219;2011;70,7399;2016;1190;2016
4;14;070;070;070062;70062;Salcito;;CB;0;0;695;2011;28,2595;2016;691;2016
4;14;070;070;070063;70063;San Biase;;CB;0;0;209;2011;11,8460;2016;182;2016
4;14;070;070;070064;70064;San Felice del Molise;;CB;0;0;694;2011;24,3719;2016;628;2016
4;14;070;070;070065;70065;San Giacomo degli Schiavoni;;CB;0;0;1410;2011;11,0822;2016;1443;2016
4;14;070;070;070066;70066;San Giovanni in Galdo;;CB;0;0;624;2011;19,4484;2016;565;2016
4;14;070;070;070067;70067;San Giuliano del Sannio;;CB;0;0;1050;2011;24,0508;2016;1005;2016
4;14;070;070;070068;70068;San Giuliano di Puglia;;CB;0;0;1057;2011;42,0477;2016;1031;2016
4;14;070;070;070069;70069;San Martino in Pensilis;;CB;0;0;4797;2011;100,6520;2016;4745;2016
4;14;070;070;070070;70070;San Massimo;;CB;0;0;836;2011;27,3299;2016;873;2016
4;14;070;070;070071;70071;San Polo Matese;;CB;0;0;458;2011;15,2841;2016;465;2016
4;14;070;070;070072;70072;Santa Croce di Magliano;;CB;0;0;4692;2011;53,3670;2016;4412;2016
4;14;070;070;070073;70073;Sant'Angelo Limosano;;CB;0;0;348;2011;16,8688;2016;346;2016
4;14;070;070;070074;70074;Sant'Elia a Pianisi;;CB;0;0;1910;2011;68,2452;2016;1744;2016
4;14;070;070;070075;70075;Sepino;;CB;0;0;1985;2011;61,3707;2016;1918;2016
4;14;070;070;070076;70076;Spinete;;CB;0;0;1373;2011;17,8338;2016;1308;2016
4;14;070;070;070077;70077;Tavenna;;CB;0;0;815;2011;21,9697;2016;702;2016
4;14;070;070;070078;70078;Termoli;;CB;0;0;32793;2011;55,6345;2016;33384;2016
4;14;070;070;070079;70079;Torella del Sannio;;CB;0;0;794;2011;16,7316;2016;778;2016
4;14;070;070;070080;70080;Toro;;CB;0;0;1450;2011;24,0582;2016;1356;2016
4;14;070;070;070081;70081;Trivento;;CB;0;0;4812;2011;73,6983;2016;4650;2016
4;14;070;070;070082;70082;Tufara;;CB;0;0;978;2011;35,5163;2016;896;2016
4;14;070;070;070083;70083;Ururi;;CB;0;0;2793;2011;31,6494;2016;2702;2016
4;14;070;070;070084;70084;Vinchiaturo;;CB;0;0;3238;2011;35,4776;2016;3351;2016
4;16;071;071;071001;71001;Accadia;;FG;0;0;2418;2011;30,7359;2016;2346;2016
4;16;071;071;071002;71002;Alberona;;FG;0;0;1002;2011;49,7469;2016;984;2016
4;16;071;071;071003;71003;Anzano di Puglia;;FG;0;0;1617;2011;11,0140;2016;1254;2016
4;16;071;071;071004;71004;Apricena;;FG;0;0;13435;2011;172,5024;2016;13178;2016
4;16;071;071;071005;71005;Ascoli Satriano;;FG;0;0;6194;2011;336,6715;2016;6154;2016
4;16;071;071;071006;71006;Biccari;;FG;0;0;2872;2011;106,6444;2016;2756;2016
4;16;071;071;071007;71007;Bovino;;FG;0;0;3562;2011;84,9297;2016;3250;2016
4;16;071;071;071008;71008;Cagnano Varano;;FG;0;0;7451;2011;166,8365;2016;7193;2016
4;16;071;071;071009;71009;Candela;;FG;0;0;2693;2011;96,8096;2016;2725;2016
4;16;071;071;071010;71010;Carapelle;;FG;0;0;6524;2011;25,0017;2016;6683;2016
4;16;071;071;071011;71011;Carlantino;;FG;0;0;1040;2011;34,7114;2016;963;2016
4;16;071;071;071012;71012;Carpino;;FG;0;0;4305;2011;80,0494;2016;4135;2016
4;16;071;071;071013;71013;Casalnuovo Monterotaro;;FG;0;0;1663;2011;48,3611;2016;1541;2016
4;16;071;071;071014;71014;Casalvecchio di Puglia;;FG;0;0;1939;2011;31,9321;2016;1853;2016
4;16;071;071;071015;71015;Castelluccio dei Sauri;;FG;0;0;2119;2011;51,4736;2016;2070;2016
4;16;071;071;071016;71016;Castelluccio Valmaggiore;;FG;0;0;1331;2011;26,7854;2016;1289;2016
4;16;071;071;071017;71017;Castelnuovo della Daunia;;FG;0;0;1557;2011;61,4861;2016;1425;2016
4;16;071;071;071018;71018;Celenza Valfortore;;FG;0;0;1724;2011;65,4171;2016;1578;2016
4;16;071;071;071019;71019;Celle di San Vito;;FG;0;0;172;2011;18,4132;2016;162;2016
4;16;071;071;071020;71020;Cerignola;;FG;0;0;56653;2011;593,9196;2016;56636;2016
4;16;071;071;071021;71021;Chieuti;;FG;0;0;1772;2011;61,5173;2016;1673;2016
4;16;071;071;071022;71022;Deliceto;;FG;0;0;3919;2011;75,8521;2016;3764;2016
4;16;071;071;071023;71023;Faeto;;FG;0;0;644;2011;26,0981;2016;622;2016
4;16;071;071;071024;71024;Foggia;;FG;1;0;147036;2011;509,2545;2016;150960;2016
4;16;071;071;071025;71025;Ischitella;;FG;0;0;4316;2011;85,4608;2016;4355;2016
4;16;071;071;071026;71026;Isole Tremiti;;FG;0;0;455;2011;3,1780;2016;485;2016
4;16;071;071;071027;71027;Lesina;;FG;0;0;6319;2011;160,1534;2016;6316;2016
4;16;071;071;071028;71028;Lucera;;FG;0;0;34333;2011;339,7870;2016;33273;2016
4;16;071;071;071029;71029;Manfredonia;;FG;0;0;56257;2011;354,5377;2016;56606;2016
4;16;071;071;071031;71031;Mattinata;;FG;0;0;6360;2011;73,4796;2016;6287;2016
4;16;071;071;071032;71032;Monteleone di Puglia;;FG;0;0;1067;2011;36,4107;2016;1013;2016
4;16;071;071;071033;71033;Monte Sant'Angelo;;FG;0;0;13098;2011;245,1273;2016;12465;2016
4;16;071;071;071034;71034;Motta Montecorvino;;FG;0;0;768;2011;19,9412;2016;711;2016
4;16;071;071;071035;71035;Orsara di Puglia;;FG;0;0;2914;2011;83,0056;2016;2713;2016
4;16;071;071;071036;71036;Orta Nova;;FG;0;0;16999;2011;105,2381;2016;17585;2016
4;16;071;071;071037;71037;Panni;;FG;0;0;858;2011;32,7043;2016;796;2016
4;16;071;071;071038;71038;Peschici;;FG;0;0;4197;2011;49,3895;2016;4435;2016
4;16;071;071;071039;71039;Pietramontecorvino;;FG;0;0;2745;2011;71,6453;2016;2701;2016
4;16;071;071;071040;71040;Poggio Imperiale;;FG;0;0;2819;2011;52,8824;2016;2706;2016
4;16;071;071;071041;71041;Rignano Garganico;;FG;0;0;2200;2011;89,3968;2016;2026;2016
4;16;071;071;071042;71042;Rocchetta Sant'Antonio;;FG;0;0;1954;2011;72,4654;2016;1842;2016
4;16;071;071;071043;71043;Rodi Garganico;;FG;0;0;3663;2011;13,4471;2016;3630;2016
4;16;071;071;071044;71044;Roseto Valfortore;;FG;0;0;1149;2011;50,0521;2016;1073;2016
4;16;071;071;071046;71046;San Giovanni Rotondo;;FG;0;0;27329;2011;261,8788;2016;27014;2016
4;16;071;071;071047;71047;San Marco in Lamis;;FG;0;0;14218;2011;234,1973;2016;13646;2016
4;16;071;071;071048;71048;San Marco la Catola;;FG;0;0;1082;2011;28,6249;2016;983;2016
4;16;071;071;071049;71049;San Nicandro Garganico;;FG;0;0;15927;2011;173,3574;2016;15230;2016
4;16;071;071;071050;71050;San Paolo di Civitate;;FG;0;0;5935;2011;91,1604;2016;5770;2016
4;16;071;071;071051;71051;San Severo;;FG;0;0;54906;2011;336,3046;2016;51778;2016
4;16;071;071;071052;71052;Sant'Agata di Puglia;;FG;0;0;2096;2011;116,1326;2016;1925;2016
4;16;071;071;071053;71053;Serracapriola;;FG;0;0;4069;2011;143,3541;2016;3916;2016
4;16;071;071;071054;71054;Stornara;;FG;0;0;5306;2011;33,8629;2016;5728;2016
4;16;071;071;071055;71055;Stornarella;;FG;0;0;5022;2011;33,8122;2016;5334;2016
4;16;071;071;071056;71056;Torremaggiore;;FG;0;0;17365;2011;210,0084;2016;17101;2016
4;16;071;071;071058;71058;Troia;;FG;0;0;7330;2011;168,2450;2016;7114;2016
4;16;071;071;071059;71059;Vico del Gargano;;FG;0;0;7861;2011;111,0822;2016;7643;2016
4;16;071;071;071060;71060;Vieste;;FG;0;0;13271;2011;169,1885;2016;13822;2016
4;16;071;071;071061;71061;Volturara Appula;;FG;0;0;481;2011;51,9970;2016;419;2016
4;16;071;071;071062;71062;Volturino;;FG;0;0;1781;2011;58,3471;2016;1697;2016
4;16;071;071;071063;71063;Ordona;;FG;0;0;2654;2011;39,5651;2016;2842;2016
4;16;071;071;071064;71064;Zapponeta;;FG;0;0;3326;2011;41,7458;2016;3381;2016
4;16;072;272;072001;72001;Acquaviva delle Fonti;;BA;0;0;21038;2011;132,0242;2016;20558;2016
4;16;072;272;072002;72002;Adelfia;;BA;0;0;17101;2011;29,8139;2016;17145;2016
4;16;072;272;072003;72003;Alberobello;;BA;0;0;10924;2011;40,8232;2016;10736;2016
4;16;072;272;072004;72004;Altamura;;BA;0;0;69529;2011;431,3700;2016;70157;2016
4;16;072;272;072006;72006;Bari;;BA;1;1;315933;2011;117,4097;2016;316893;2016
4;16;072;272;072008;72008;Binetto;;BA;0;0;2162;2011;17,6537;2016;2253;2016
4;16;072;272;072010;72010;Bitetto;;BA;0;0;11799;2011;33,9452;2016;12102;2016
4;16;072;272;072011;72011;Bitonto;;BA;0;0;56258;2011;174,3365;2016;54001;2016
4;16;072;272;072012;72012;Bitritto;;BA;0;0;10878;2011;17,9815;2016;11386;2016
4;16;072;272;072014;72014;Capurso;;BA;0;0;15396;2011;15,1052;2016;15529;2016
4;16;072;272;072015;72015;Casamassima;;BA;0;0;19246;2011;78,4318;2016;19661;2016
4;16;072;272;072016;72016;Cassano delle Murge;;BA;0;0;14270;2011;90,1974;2016;14752;2016
4;16;072;272;072017;72017;Castellana Grotte;;BA;0;0;19340;2011;69,1282;2016;19346;2016
4;16;072;272;072018;72018;Cellamare;;BA;0;0;5491;2011;5,9108;2016;5812;2016
4;16;072;272;072019;72019;Conversano;;BA;0;0;25683;2011;128,4204;2016;25990;2016
4;16;072;272;072020;72020;Corato;;BA;0;0;48072;2011;169,3426;2016;47944;2016
4;16;072;272;072021;72021;Gioia del Colle;;BA;0;0;27889;2011;208,9351;2016;27451;2016
4;16;072;272;072022;72022;Giovinazzo;;BA;0;0;20433;2011;44,2824;2016;19939;2016
4;16;072;272;072023;72023;Gravina in Puglia;;BA;0;0;43614;2011;384,7214;2016;43359;2016
4;16;072;272;072024;72024;Grumo Appula;;BA;0;0;12940;2011;81,3018;2016;12664;2016
4;16;072;272;072025;72025;Locorotondo;;BA;0;0;14161;2011;48,1791;2016;14090;2016
4;16;072;272;072027;72027;Modugno;;BA;0;0;37532;2011;32,2364;2016;38139;2016
4;16;072;272;072028;72028;Mola di Bari;;BA;0;0;25567;2011;50,9399;2016;25368;2016
4;16;072;272;072029;72029;Molfetta;;BA;0;0;60433;2011;58,9733;2016;58871;2016
4;16;072;272;072030;72030;Monopoli;;BA;0;0;48529;2011;157,8253;2016;48509;2016
4;16;072;272;072031;72031;Noci;;BA;0;0;19285;2011;150,5967;2016;18976;2016
4;16;072;272;072032;72032;Noicattaro;;BA;0;0;25710;2011;40,7925;2016;26287;2016
4;16;072;272;072033;72033;Palo del Colle;;BA;0;0;21555;2011;79,7126;2016;21422;2016
4;16;072;272;072034;72034;Poggiorsini;;BA;0;0;1418;2011;43,4436;2016;1450;2016
4;16;072;272;072035;72035;Polignano a Mare;;BA;0;0;17567;2011;63,0865;2016;17830;2016
4;16;072;272;072036;72036;Putignano;;BA;0;0;27083;2011;100,1539;2016;26485;2016
4;16;072;272;072037;72037;Rutigliano;;BA;0;0;18418;2011;53,8522;2016;18538;2016
4;16;072;272;072038;72038;Ruvo di Puglia;;BA;0;0;25662;2011;223,8254;2016;25320;2016
4;16;072;272;072039;72039;Sammichele di Bari;;BA;0;0;6715;2011;34,2339;2016;6451;2016
4;16;072;272;072040;72040;Sannicandro di Bari;;BA;0;0;9713;2011;56,7931;2016;9840;2016
4;16;072;272;072041;72041;Santeramo in Colle;;BA;0;0;26770;2011;144,8521;2016;26501;2016
4;16;072;272;072043;72043;Terlizzi;;BA;0;0;26986;2011;69,2294;2016;26806;2016
4;16;072;272;072044;72044;Toritto;;BA;0;0;8551;2011;75,3502;2016;8538;2016
4;16;072;272;072046;72046;Triggiano;;BA;0;0;27007;2011;20,1386;2016;27043;2016
4;16;072;272;072047;72047;Turi;;BA;0;0;12748;2011;71,3998;2016;13145;2016
4;16;072;272;072048;72048;Valenzano;;BA;0;0;17897;2011;15,9786;2016;17903;2016
4;16;073;073;073001;73001;Avetrana;;TA;0;0;7024;2011;74,1707;2016;6649;2016
4;16;073;073;073002;73002;Carosino;;TA;0;0;6832;2011;10,9347;2016;7024;2016
4;16;073;073;073003;73003;Castellaneta;;TA;0;0;17125;2011;242,3148;2016;16818;2016
4;16;073;073;073004;73004;Crispiano;;TA;0;0;13568;2011;112,3004;2016;13619;2016
4;16;073;073;073005;73005;Faggiano;;TA;0;0;3540;2011;21,0642;2016;3541;2016
4;16;073;073;073006;73006;Fragagnano;;TA;0;0;5353;2011;22,4128;2016;5264;2016
4;16;073;073;073007;73007;Ginosa;;TA;0;0;22582;2011;188,5030;2016;22231;2016
4;16;073;073;073008;73008;Grottaglie;;TA;0;0;32503;2011;102,1219;2016;31801;2016
4;16;073;073;073009;73009;Laterza;;TA;0;0;15296;2011;161,1716;2016;15183;2016
4;16;073;073;073010;73010;Leporano;;TA;0;0;7802;2011;15,3135;2016;8052;2016
4;16;073;073;073011;73011;Lizzano;;TA;0;0;10238;2011;47,1769;2016;10058;2016
4;16;073;073;073012;73012;Manduria;;TA;0;0;30921;2011;180,4069;2016;31036;2016
4;16;073;073;073013;73013;Martina Franca;;TA;0;0;49009;2011;298,7194;2016;48776;2016
4;16;073;073;073014;73014;Maruggio;;TA;0;0;5411;2011;49,0687;2016;5290;2016
4;16;073;073;073015;73015;Massafra;;TA;0;0;32381;2011;127,9935;2016;32465;2016
4;16;073;073;073016;73016;Monteiasi;;TA;0;0;5522;2011;9,7460;2016;5617;2016
4;16;073;073;073017;73017;Montemesola;;TA;0;0;4088;2011;16,4326;2016;3873;2016
4;16;073;073;073018;73018;Monteparano;;TA;0;0;2395;2011;3,8486;2016;2389;2016
4;16;073;073;073019;73019;Mottola;;TA;0;0;16241;2011;213,9603;2016;15785;2016
4;16;073;073;073020;73020;Palagianello;;TA;0;0;7854;2011;43,8616;2016;7746;2016
4;16;073;073;073021;73021;Palagiano;;TA;0;0;16052;2011;69,9641;2016;16043;2016
4;16;073;073;073022;73022;Pulsano;;TA;0;0;11062;2011;18,2690;2016;11448;2016
4;16;073;073;073023;73023;Roccaforzata;;TA;0;0;1823;2011;6,1453;2016;1825;2016
4;16;073;073;073024;73024;San Giorgio Ionico;;TA;0;0;15676;2011;23,5598;2016;15047;2016
4;16;073;073;073025;73025;San Marzano di San Giuseppe;;TA;0;0;9269;2011;19,1944;2016;9200;2016
4;16;073;073;073026;73026;Sava;;TA;0;0;16501;2011;44,5686;2016;15904;2016
4;16;073;073;073027;73027;Taranto;;TA;1;0;200154;2011;249,8582;2016;195386;2016
4;16;073;073;073028;73028;Torricella;;TA;0;0;4233;2011;26,9252;2016;4204;2016
4;16;073;073;073029;73029;Statte;;TA;0;0;14194;2011;67,3200;2016;13767;2016
4;16;074;074;074001;74001;Brindisi;;BR;1;0;88812;2011;333,0135;2016;87014;2016
4;16;074;074;074002;74002;Carovigno;;BR;0;0;15896;2011;106,6192;2016;16687;2016
4;16;074;074;074003;74003;Ceglie Messapica;;BR;0;0;20209;2011;132,0201;2016;19799;2016
4;16;074;074;074004;74004;Cellino San Marco;;BR;0;0;6799;2011;37,8384;2016;6561;2016
4;16;074;074;074005;74005;Cisternino;;BR;0;0;11745;2011;54,1688;2016;11551;2016
4;16;074;074;074006;74006;Erchie;;BR;0;0;8772;2011;44,6284;2016;8647;2016
4;16;074;074;074007;74007;Fasano;;BR;0;0;39482;2011;131,7854;2016;39221;2016
4;16;074;074;074008;74008;Francavilla Fontana;;BR;0;0;36955;2011;177,9378;2016;36286;2016
4;16;074;074;074009;74009;Latiano;;BR;0;0;15045;2011;55,3820;2016;14462;2016
4;16;074;074;074010;74010;Mesagne;;BR;0;0;27753;2011;124,0505;2016;26561;2016
4;16;074;074;074011;74011;Oria;;BR;0;0;15228;2011;83,6667;2016;15088;2016
4;16;074;074;074012;74012;Ostuni;;BR;0;0;31860;2011;225,5577;2016;31179;2016
4;16;074;074;074013;74013;San Donaci;;BR;0;0;6869;2011;34,0443;2016;6624;2016
4;16;074;074;074014;74014;San Michele Salentino;;BR;0;0;6371;2011;26,5343;2016;6272;2016
4;16;074;074;074015;74015;San Pancrazio Salentino;;BR;0;0;10289;2011;56,6779;2016;9958;2016
4;16;074;074;074016;74016;San Pietro Vernotico;;BR;0;0;13974;2011;46,9393;2016;13717;2016
4;16;074;074;074017;74017;San Vito dei Normanni;;BR;0;0;19620;2011;67,0790;2016;19048;2016
4;16;074;074;074018;74018;Torchiarolo;;BR;0;0;5461;2011;32,4790;2016;5415;2016
4;16;074;074;074019;74019;Torre Santa Susanna;;BR;0;0;10703;2011;55,7645;2016;10439;2016
4;16;074;074;074020;74020;Villa Castelli;;BR;0;0;8958;2011;35,1455;2016;9257;2016
4;16;075;075;075001;75001;Acquarica del Capo;;LE;0;0;4898;2011;18,6990;2016;4693;2016
4;16;075;075;075002;75002;Alessano;;LE;0;0;6480;2011;28,6923;2016;6406;2016
4;16;075;075;075003;75003;Alezio;;LE;0;0;5611;2011;16,7894;2016;5694;2016
4;16;075;075;075004;75004;Alliste;;LE;0;0;6657;2011;23,5298;2016;6653;2016
4;16;075;075;075005;75005;Andrano;;LE;0;0;4962;2011;15,7116;2016;4725;2016
4;16;075;075;075006;75006;Aradeo;;LE;0;0;9755;2011;8,5803;2016;9360;2016
4;16;075;075;075007;75007;Arnesano;;LE;0;0;3953;2011;13,5612;2016;4069;2016
4;16;075;075;075008;75008;Bagnolo del Salento;;LE;0;0;1879;2011;6,7446;2016;1824;2016
4;16;075;075;075009;75009;Botrugno;;LE;0;0;2851;2011;9,7498;2016;2746;2016
4;16;075;075;075010;75010;Calimera;;LE;0;0;7264;2011;11,1807;2016;7057;2016
4;16;075;075;075011;75011;Campi Salentina;;LE;0;0;10760;2011;45,8786;2016;10247;2016
4;16;075;075;075012;75012;Cannole;;LE;0;0;1754;2011;20,3484;2016;1699;2016
4;16;075;075;075013;75013;Caprarica di Lecce;;LE;0;0;2582;2011;10,7074;2016;2444;2016
4;16;075;075;075014;75014;Carmiano;;LE;0;0;12096;2011;24,2405;2016;12026;2016
4;16;075;075;075015;75015;Carpignano Salentino;;LE;0;0;3685;2011;48,9866;2016;3767;2016
4;16;075;075;075016;75016;Casarano;;LE;0;0;20489;2011;38,7274;2016;20130;2016
4;16;075;075;075017;75017;Castri di Lecce;;LE;0;0;2975;2011;12,9451;2016;2907;2016
4;16;075;075;075018;75018;Castrignano de' Greci;;LE;0;0;4070;2011;9,6246;2016;3911;2016
4;16;075;075;075019;75019;Castrignano del Capo;;LE;0;0;5334;2011;20,7689;2016;5299;2016
4;16;075;075;075020;75020;Cavallino;;LE;0;0;11913;2011;22,6543;2016;12827;2016
4;16;075;075;075021;75021;Collepasso;;LE;0;0;6352;2011;12,7891;2016;6042;2016
4;16;075;075;075022;75022;Copertino;;LE;0;0;23870;2011;58,5317;2016;24159;2016
4;16;075;075;075023;75023;Corigliano d'Otranto;;LE;0;0;5771;2011;28,4134;2016;5785;2016
4;16;075;075;075024;75024;Corsano;;LE;0;0;5632;2011;9,1202;2016;5463;2016
4;16;075;075;075025;75025;Cursi;;LE;0;0;4251;2011;8,3571;2016;4123;2016
4;16;075;075;075026;75026;Cutrofiano;;LE;0;0;9182;2011;56,8074;2016;8904;2016
4;16;075;075;075027;75027;Diso;;LE;0;0;3073;2011;11,4238;2016;2954;2016
4;16;075;075;075028;75028;Gagliano del Capo;;LE;0;0;5402;2011;16,5981;2016;5127;2016
4;16;075;075;075029;75029;Galatina;;LE;0;0;27214;2011;82,6466;2016;26738;2016
4;16;075;075;075030;75030;Galatone;;LE;0;0;15754;2011;47,0682;2016;15467;2016
4;16;075;075;075031;75031;Gallipoli;;LE;0;0;20398;2011;41,2188;2016;20677;2016
4;16;075;075;075032;75032;Giuggianello;;LE;0;0;1249;2011;10,2665;2016;1215;2016
4;16;075;075;075033;75033;Giurdignano;;LE;0;0;1928;2011;14,0433;2016;1959;2016
4;16;075;075;075034;75034;Guagnano;;LE;0;0;5900;2011;38,0291;2016;5767;2016
4;16;075;075;075035;75035;Lecce;;LE;1;0;89916;2011;238,8158;2016;94522;2016
4;16;075;075;075036;75036;Lequile;;LE;0;0;8624;2011;36,8041;2016;8550;2016
4;16;075;075;075037;75037;Leverano;;LE;0;0;14069;2011;49,5030;2016;14152;2016
4;16;075;075;075038;75038;Lizzanello;;LE;0;0;11549;2011;25,4162;2016;11744;2016
4;16;075;075;075039;75039;Maglie;;LE;0;0;14819;2011;22,6639;2016;14229;2016
4;16;075;075;075040;75040;Martano;;LE;0;0;9320;2011;22,2478;2016;9026;2016
4;16;075;075;075041;75041;Martignano;;LE;0;0;1730;2011;6,4921;2016;1649;2016
4;16;075;075;075042;75042;Matino;;LE;0;0;11704;2011;26,6286;2016;11429;2016
4;16;075;075;075043;75043;Melendugno;;LE;0;0;9646;2011;92,3099;2016;9879;2016
4;16;075;075;075044;75044;Melissano;;LE;0;0;7307;2011;12,5488;2016;7080;2016
4;16;075;075;075045;75045;Melpignano;;LE;0;0;2209;2011;11,1026;2016;2214;2016
4;16;075;075;075046;75046;Miggiano;;LE;0;0;3684;2011;7,7990;2016;3516;2016
4;16;075;075;075047;75047;Minervino di Lecce;;LE;0;0;3729;2011;18,1285;2016;3642;2016
4;16;075;075;075048;75048;Monteroni di Lecce;;LE;0;0;13881;2011;16,7428;2016;13854;2016
4;16;075;075;075049;75049;Montesano Salentino;;LE;0;0;2677;2011;8,5283;2016;2632;2016
4;16;075;075;075050;75050;Morciano di Leuca;;LE;0;0;3416;2011;13,5676;2016;3284;2016
4;16;075;075;075051;75051;Muro Leccese;;LE;0;0;5091;2011;16,7671;2016;4935;2016
4;16;075;075;075052;75052;Nardò;;LE;0;0;31688;2011;193,2643;2016;31170;2016
4;16;075;075;075053;75053;Neviano;;LE;0;0;5514;2011;16,3019;2016;5285;2016
4;16;075;075;075054;75054;Nociglia;;LE;0;0;2456;2011;11,1267;2016;2279;2016
4;16;075;075;075055;75055;Novoli;;LE;0;0;8211;2011;18,0457;2016;8012;2016
4;16;075;075;075056;75056;Ortelle;;LE;0;0;2359;2011;10,2252;2016;2318;2016
4;16;075;075;075057;75057;Otranto;;LE;0;0;5622;2011;77,1936;2016;5710;2016
4;16;075;075;075058;75058;Palmariggi;;LE;0;0;1554;2011;8,9724;2016;1496;2016
4;16;075;075;075059;75059;Parabita;;LE;0;0;9323;2011;21,0919;2016;9088;2016
4;16;075;075;075060;75060;Patù;;LE;0;0;1721;2011;8,6891;2016;1684;2016
4;16;075;075;075061;75061;Poggiardo;;LE;0;0;6119;2011;19,9594;2016;6066;2016
4;16;075;075;075062;75062;Presicce;;LE;0;0;5589;2011;24,3605;2016;5292;2016
4;16;075;075;075063;75063;Racale;;LE;0;0;10734;2011;24,2878;2016;10906;2016
4;16;075;075;075064;75064;Ruffano;;LE;0;0;9854;2011;39,7265;2016;9661;2016
4;16;075;075;075065;75065;Salice Salentino;;LE;0;0;8642;2011;59,8721;2016;8251;2016
4;16;075;075;075066;75066;Salve;;LE;0;0;4737;2011;33,0704;2016;4603;2016
4;16;075;075;075067;75067;Sanarica;;LE;0;0;1503;2011;13,0223;2016;1459;2016
4;16;075;075;075068;75068;San Cesario di Lecce;;LE;0;0;8297;2011;8,0889;2016;8190;2016
4;16;075;075;075069;75069;San Donato di Lecce;;LE;0;0;5792;2011;21,5772;2016;5656;2016
4;16;075;075;075070;75070;Sannicola;;LE;0;0;5902;2011;27,6390;2016;5891;2016
4;16;075;075;075071;75071;San Pietro in Lama;;LE;0;0;3600;2011;8,1977;2016;3541;2016
4;16;075;075;075072;75072;Santa Cesarea Terme;;LE;0;0;3032;2011;26,8239;2016;2986;2016
4;16;075;075;075073;75073;Scorrano;;LE;0;0;6975;2011;35,3303;2016;6962;2016
4;16;075;075;075074;75074;Seclì;;LE;0;0;1923;2011;8,7759;2016;1868;2016
4;16;075;075;075075;75075;Sogliano Cavour;;LE;0;0;4065;2011;5,3306;2016;4137;2016
4;16;075;075;075076;75076;Soleto;;LE;0;0;5542;2011;30,4551;2016;5456;2016
4;16;075;075;075077;75077;Specchia;;LE;0;0;4807;2011;25,0953;2016;4744;2016
4;16;075;075;075078;75078;Spongano;;LE;0;0;3742;2011;12,4246;2016;3657;2016
4;16;075;075;075079;75079;Squinzano;;LE;0;0;14482;2011;31,3741;2016;13926;2016
4;16;075;075;075080;75080;Sternatia;;LE;0;0;2426;2011;16,7645;2016;2293;2016
4;16;075;075;075081;75081;Supersano;;LE;0;0;4509;2011;36,4054;2016;4400;2016
4;16;075;075;075082;75082;Surano;;LE;0;0;1698;2011;8,9883;2016;1628;2016
4;16;075;075;075083;75083;Surbo;;LE;0;0;14849;2011;20,7829;2016;14831;2016
4;16;075;075;075084;75084;Taurisano;;LE;0;0;12643;2011;23,6797;2016;11759;2016
4;16;075;075;075085;75085;Taviano;;LE;0;0;12492;2011;22,1311;2016;12060;2016
4;16;075;075;075086;75086;Tiggiano;;LE;0;0;2931;2011;7,7107;2016;2827;2016
4;16;075;075;075087;75087;Trepuzzi;;LE;0;0;14277;2011;23,9139;2016;14423;2016
4;16;075;075;075088;75088;Tricase;;LE;0;0;17665;2011;43,3296;2016;17501;2016
4;16;075;075;075089;75089;Tuglie;;LE;0;0;5264;2011;8,5014;2016;5164;2016
4;16;075;075;075090;75090;Ugento;;LE;0;0;12001;2011;100,3960;2016;12330;2016
4;16;075;075;075091;75091;Uggiano la Chiesa;;LE;0;0;4479;2011;14,4580;2016;4427;2016
4;16;075;075;075092;75092;Veglie;;LE;0;0;14304;2011;62,3085;2016;14020;2016
4;16;075;075;075093;75093;Vernole;;LE;0;0;7296;2011;61,2746;2016;7126;2016
4;16;075;075;075094;75094;Zollino;;LE;0;0;2058;2011;9,9545;2016;1984;2016
4;16;075;075;075095;75095;San Cassiano;;LE;0;0;2105;2011;8,7747;2016;2026;2016
4;16;075;075;075096;75096;Castro;;LE;0;0;2473;2011;4,5637;2016;2413;2016
4;16;075;075;075097;75097;Porto Cesareo;;LE;0;0;5448;2011;35,1153;2016;6218;2016
